timestamp_utc,stage,run_name,model,fold,split,epochs,imgsz,batch,weights,precision,recall,f1,map50,map75,map,competition_precision,competition_recall,competition_f1_03,competition_conf,params_m,results_dir
2026-07-23T21:30:44+00:00,train_val,o2_rtdetr_r50vd_fold0_e300_b6_8g,r50,0,val,300,1280,6,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_91.pth,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.574,0.344,0.4594057947397232,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.45570307970046997,42.802825,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g
2026-07-23T21:30:44+00:00,train_val,o2_rtdetr_r50vd_fold0_e300_b6_8g,r50,0,val,300,1280,6,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_91.pth,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.574,0.344,0.4594057947397232,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.45570307970046997,42.802825,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g
2026-07-23T21:30:44+00:00,train_val,o2_rtdetr_r50vd_fold0_e300_b6_8g,r50,0,val,300,1280,6,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_91.pth,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.574,0.344,0.4594057947397232,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.45570307970046997,42.802825,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g
2026-07-23T21:30:44+00:00,train_val,o2_rtdetr_r50vd_fold0_e300_b6_8g,r50,0,val,300,1280,6,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_91.pth,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.574,0.344,0.4594057947397232,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.45570307970046997,42.802825,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g
2026-07-23T21:30:44+00:00,train_val,o2_rtdetr_r50vd_fold0_e300_b6_8g,r50,0,val,300,1280,6,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_91.pth,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.574,0.344,0.4594057947397232,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.45570307970046997,42.802825,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g
2026-07-23T21:30:44+00:00,train_val,o2_rtdetr_r50vd_fold0_e300_b6_8g,r50,0,val,300,1280,6,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_91.pth,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.574,0.344,0.4594057947397232,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.45570307970046997,42.802825,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g
2026-07-23T21:30:44+00:00,train_val,o2_rtdetr_r50vd_fold0_e300_b6_8g,r50,0,val,300,1280,6,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_91.pth,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.574,0.344,0.4594057947397232,0.8366343755994629,0.8086166539201372,0.8223869515515068,0.45570307970046997,42.802825,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g
2026-07-23T21:30:50+00:00,train_val,o2_rtdetr_r50vd_fold0_e300_b6_8g,r50,0,val,300,1280,6,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_92.pth,0.8338725023786869,0.8124406127604348,0.8230170561927009,0.577,0.344,0.4605770856142044,0.8338725023786869,0.8124406127604348,0.8230170561927009,0.4492565989494324,42.802825,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g
2026-07-24T00:45:54+00:00,competition,test_o2_rtdetr_r50vd_fold0_e300_b6_8g_best_e92_fixedconf04493,r50,0,test,,1280,6,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_92.pth,0.8267577459993191,0.8170729142568719,0.8218868004357898,0.642,0.405,0.5236181765794754,0.8267577459993191,0.8170729142568719,0.8218868004357898,0.4492565989494324,42.802825,/home/dihan/TZB-subject1-O2-RT-DETR/runs/test/test_o2_rtdetr_r50vd_fold0_e300_b6_8g_best_e92_fixedconf04493
2026-07-24T00:51:50+00:00,competition,o2_rtdetr_test_smoke_metrics,r50,0,test,,1280,2,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_92.pth,0.8431372549019608,0.8269230769230769,0.8349514563106796,,,,0.8431372549019608,0.8269230769230769,0.8349514563106796,0.4492565989494324,,/home/dihan/TZB-subject1-O2-RT-DETR/runs/competition
2026-07-24T00:55:17+00:00,competition,o2_rtdetr_r50vd_fold0_test_img1280_maxdet600_fixedconf_metrics,r50,0,test,,1280,6,/home/dihan/TZB-subject1-O2-RT-DETR/runs/o2_rtdetr_r50vd_fold0_e300_b6_8g/best_competition_F1@0.3_epoch_92.pth,0.8267254038179148,0.8169887905108415,0.821828259535848,,,,0.8267254038179148,0.8169887905108415,0.821828259535848,0.4492565989494324,,/home/dihan/TZB-subject1-O2-RT-DETR/runs/competition
